

nor2x1 NLDM Tables (ns)
Slew \ Load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758

cell_rise
0.1225,-5.94862,-5.95162,-5.96570,0.04091,0.06619,0.14691,0.00000
0.2823,0.05562,0.07104,-5.81593,-5.83617,0.12201,0.17810,0.00000
0.6507,0.06702,0.07632,0.10060,0.20928,-5.55614,0.32616,0.00000
1.5,0.11035,0.12308,0.15249,0.21350,0.40802,-4.90806,0.00000


maj3x2 NLDM Tables (ns)
Slew \ Load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758

cell_rise
0.01,4.03061,4.03374,4.04169,4.06245,4.11626,4.25904,4.63741
0.0231,4.02406,4.02719,4.03514,4.05590,4.10971,4.25249,4.63086
0.0531,4.00905,4.01219,4.02013,4.04090,4.09470,4.23749,4.61585
0.1225,-0.01695,-0.00723,3.98542,4.00618,4.05999,4.20277,4.58113
0.2823,-0.10506,-0.10131,-0.09042,-0.05396,3.98005,4.12283,4.50118
0.6507,-0.29066,-0.28726,-0.27856,-0.25438,-0.17771,3.93845,4.31674
1.5,-0.71558,-0.71241,-0.70426,-0.68239,-0.62232,-0.42548,4.45820

cell_fall
0.01,4.00362,4.00491,4.00725,4.01302,4.02649,4.06035,4.14045
0.0231,3.99078,3.99164,3.99410,3.99983,4.01339,4.04727,4.12736
0.0531,3.96108,3.96212,3.96485,3.97103,3.98399,4.01742,4.09735
0.1225,-2.10752,-2.11365,3.87741,3.88878,3.90996,3.94752,4.02697
0.2823,-2.22127,-2.22010,-2.22105,-2.24266,3.69381,3.76725,3.86467
0.6507,-2.54955,-2.54446,-2.53214,-2.51131,-2.52723,3.24237,3.43771
1.5,-3.37405,-3.36622,-3.34626,-3.30027,-3.20998,-3.20997,2.13389

rise_transition
0.01,0.06004,0.06390,0.07469,0.10344,0.17880,0.37924,0.91110
0.0231,0.06004,0.06390,0.07469,0.10344,0.17880,0.37924,0.91110
0.0531,0.06003,0.06390,0.07469,0.10344,0.17880,0.37924,0.91110
0.1225,4.05761,4.06083,4.06932,4.08623,0.17880,0.37924,0.91110
0.2823,0.05508,0.06213,4.07323,4.10037,4.16563,0.37923,0.91109
0.6507,0.05577,0.06037,0.07362,0.11382,4.17530,4.35691,0.91106
1.5,0.05611,0.06031,0.07202,0.10462,0.20223,4.94329,5.42177

fall_transition
0.01,0.00656,0.00712,0.00961,0.01576,0.03184,0.07538,0.19063
0.0231,0.00626,0.00683,0.00951,0.01561,0.03159,0.07510,0.19037
0.0531,0.00907,0.01034,0.01217,0.01709,0.03156,0.07468,0.18998
0.1225,-5.94760,-5.94887,-5.95409,-5.97747,0.04643,0.07993,0.18988
0.2823,0.05141,0.05814,-5.81592,-5.82090,-5.85352,0.13396,0.21555
0.6507,0.06310,0.06806,0.08058,0.11498,-5.52471,-5.59760,0.37006
1.5,0.10536,0.11230,0.12925,0.16597,0.24083,-4.85272,-4.94522


maj3x4 NLDM Tables (ns)
Slew \ Load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758

cell_rise
0.01,4.02828,4.02972,4.03363,4.04382,4.06997,4.13876,4.32076
0.0231,4.02161,4.02322,4.02708,4.03731,4.06345,4.13224,4.31423
0.0531,4.00661,4.00822,4.01207,4.02230,4.04844,4.11724,4.29922
0.1225,-0.02123,-0.01769,3.97736,3.98755,4.01370,4.08249,4.26449
0.2823,-0.10756,-0.10584,-0.10079,-0.08645,-0.02978,4.00255,4.18455
0.6507,-0.29277,-0.29135,-0.28704,-0.27581,-0.24445,-0.13090,4.00021
1.5,-0.71772,-0.71633,-0.71224,-0.70174,-0.67399,-0.59473,-0.29912

